Clause,WeightType,Modulus,Residue
83,Exponential,1000003,0
83,Hash_SHA256(i),1009,0
83,Hash_SHA256(i),100003,0
83,Hash_SHA256(i),1000003,0
84,Sequential,1009,0
84,Sequential,100003,0
84,Sequential,1000003,0
84,Polynomial,1009,0
84,Polynomial,100003,0
84,Polynomial,1000003,0
84,Exponential,1009,0
84,Exponential,100003,0
84,Exponential,1000003,0
84,Hash_SHA256(i),1009,0
84,Hash_SHA256(i),100003,0
84,Hash_SHA256(i),1000003,0
85,Sequential,1009,0
85,Sequential,100003,0
85,Sequential,1000003,0
85,Polynomial,1009,0
85,Polynomial,100003,0
85,Polynomial,1000003,0
85,Exponential,1009,0
85,Exponential,100003,0
85,Exponential,1000003,0
85,Hash_SHA256(i),1009,0
85,Hash_SHA256(i),100003,0
85,Hash_SHA256(i),1000003,0
86,Sequential,1009,0
86,Sequential,100003,0
86,Sequential,1000003,0
86,Polynomial,1009,0
86,Polynomial,100003,0
86,Polynomial,1000003,0
86,Exponential,1009,0
86,Exponential,100003,0
86,Exponential,1000003,0
86,Hash_SHA256(i),1009,0
86,Hash_SHA256(i),100003,0
86,Hash_SHA256(i),1000003,0
87,Sequential,1009,0
87,Sequential,100003,0
87,Sequential,1000003,0
87,Polynomial,1009,0
87,Polynomial,100003,0
87,Polynomial,1000003,0
87,Exponential,1009,0
87,Exponential,100003,0
87,Exponential,1000003,0
87,Hash_SHA256(i),1009,0
87,Hash_SHA256(i),100003,0
87,Hash_SHA256(i),1000003,0
88,Sequential,1009,0
88,Sequential,100003,0
88,Sequential,1000003,0
88,Polynomial,1009,0
88,Polynomial,100003,0
88,Polynomial,1000003,0
88,Exponential,1009,0
88,Exponential,100003,0
88,Exponential,1000003,0
88,Hash_SHA256(i),1009,0
88,Hash_SHA256(i),100003,0
88,Hash_SHA256(i),1000003,0
89,Sequential,1009,0
89,Sequential,100003,0
89,Sequential,1000003,0
89,Polynomial,1009,0
89,Polynomial,100003,0
89,Polynomial,1000003,0
89,Exponential,1009,0
89,Exponential,100003,0
89,Exponential,1000003,0
89,Hash_SHA256(i),1009,0
89,Hash_SHA256(i),100003,0
89,Hash_SHA256(i),1000003,0
90,Sequential,1009,0
90,Sequential,100003,0
90,Sequential,1000003,0
90,Polynomial,1009,0
90,Polynomial,100003,0
90,Polynomial,1000003,0
90,Exponential,1009,0
90,Exponential,100003,0
90,Exponential,1000003,0
90,Hash_SHA256(i),1009,0
90,Hash_SHA256(i),100003,0
90,Hash_SHA256(i),1000003,0
91,Sequential,1009,0
91,Sequential,100003,0
91,Sequential,1000003,0
91,Polynomial,1009,0
91,Polynomial,100003,0
91,Polynomial,1000003,0
91,Exponential,1009,0
91,Exponential,100003,0
91,Exponential,1000003,0
91,Hash_SHA256(i),1009,0
91,Hash_SHA256(i),100003,0
91,Hash_SHA256(i),1000003,0
92,Sequential,1009,0
92,Sequential,100003,0
92,Sequential,1000003,0
92,Polynomial,1009,0
92,Polynomial,100003,0
92,Polynomial,1000003,0
92,Exponential,1009,0
92,Exponential,100003,0
92,Exponential,1000003,0
92,Hash_SHA256(i),1009,0
92,Hash_SHA256(i),100003,0
92,Hash_SHA256(i),1000003,0
93,Sequential,1009,0
93,Sequential,100003,0
93,Sequential,1000003,0
93,Polynomial,1009,0
93,Polynomial,100003,0
93,Polynomial,1000003,0
93,Exponential,1009,0
93,Exponential,100003,0
93,Exponential,1000003,0
93,Hash_SHA256(i),1009,0
93,Hash_SHA256(i),100003,0
93,Hash_SHA256(i),1000003,0
94,Sequential,1009,0
94,Sequential,100003,0
94,Sequential,1000003,0
94,Polynomial,1009,0
94,Polynomial,100003,0
94,Polynomial,1000003,0
94,Exponential,1009,0
94,Exponential,100003,0
94,Exponential,1000003,0
94,Hash_SHA256(i),1009,0
94,Hash_SHA256(i),100003,0
94,Hash_SHA256(i),1000003,0
95,Sequential,1009,0
95,Sequential,100003,0
95,Sequential,1000003,0
95,Polynomial,1009,0
95,Polynomial,100003,0
95,Polynomial,1000003,0
95,Exponential,1009,0
95,Exponential,100003,0
95,Exponential,1000003,0
95,Hash_SHA256(i),1009,0
95,Hash_SHA256(i),100003,0
95,Hash_SHA256(i),1000003,0
96,Sequential,1009,0
96,Sequential,100003,0
96,Sequential,1000003,0
96,Polynomial,1009,0
96,Polynomial,100003,0
96,Polynomial,1000003,0
96,Exponential,1009,0
96,Exponential,100003,0
96,Exponential,1000003,0
96,Hash_SHA256(i),1009,0
96,Hash_SHA256(i),100003,0
96,Hash_SHA256(i),1000003,0
97,Sequential,1009,0
97,Sequential,100003,0
97,Sequential,1000003,0
97,Polynomial,1009,0
97,Polynomial,100003,0
97,Polynomial,1000003,0
97,Exponential,1009,0
97,Exponential,100003,0
97,Exponential,1000003,0
97,Hash_SHA256(i),1009,0
97,Hash_SHA256(i),100003,0
97,Hash_SHA256(i),1000003,0
98,Sequential,1009,0
98,Sequential,100003,0
98,Sequential,1000003,0
98,Polynomial,1009,0
98,Polynomial,100003,0
98,Polynomial,1000003,0
98,Exponential,1009,0
98,Exponential,100003,0
98,Exponential,1000003,0
98,Hash_SHA256(i),1009,0
98,Hash_SHA256(i),100003,0
98,Hash_SHA256(i),1000003,0
99,Sequential,1009,0
99,Sequential,100003,0
99,Sequential,1000003,0
99,Polynomial,1009,0
99,Polynomial,100003,0
99,Polynomial,1000003,0
99,Exponential,1009,0
99,Exponential,100003,0
99,Exponential,1000003,0
99,Hash_SHA256(i),1009,0
99,Hash_SHA256(i),100003,0
99,Hash_SHA256(i),1000003,0
100,Sequential,1009,0
100,Sequential,100003,0
100,Sequential,1000003,0
100,Polynomial,1009,0
100,Polynomial,100003,0
100,Polynomial,1000003,0
100,Exponential,1009,0
100,Exponential,100003,0
100,Exponential,1000003,0
100,Hash_SHA256(i),1009,0
100,Hash_SHA256(i),100003,0
100,Hash_SHA256(i),1000003,0
101,Sequential,1009,0
101,Sequential,100003,0
101,Sequential,1000003,0
101,Polynomial,1009,0
101,Polynomial,100003,0
101,Polynomial,1000003,0
101,Exponential,1009,0
101,Exponential,100003,0
101,Exponential,1000003,0
101,Hash_SHA256(i),1009,0
101,Hash_SHA256(i),100003,0
101,Hash_SHA256(i),1000003,0
102,Sequential,1009,0
102,Sequential,100003,0
102,Sequential,1000003,0
102,Polynomial,1009,0
102,Polynomial,100003,0
102,Polynomial,1000003,0
102,Exponential,1009,0
102,Exponential,100003,0
102,Exponential,1000003,0
102,Hash_SHA256(i),1009,0
102,Hash_SHA256(i),100003,0
102,Hash_SHA256(i),1000003,0
103,Sequential,1009,0
103,Sequential,100003,0
103,Sequential,1000003,0
103,Polynomial,1009,0
103,Polynomial,100003,0
103,Polynomial,1000003,0
103,Exponential,1009,0
103,Exponential,100003,0
103,Exponential,1000003,0
103,Hash_SHA256(i),1009,0
103,Hash_SHA256(i),100003,0
103,Hash_SHA256(i),1000003,0
104,Sequential,1009,0
104,Sequential,100003,0
104,Sequential,1000003,0
104,Polynomial,1009,0
104,Polynomial,100003,0
104,Polynomial,1000003,0
104,Exponential,1009,0
104,Exponential,100003,0
104,Exponential,1000003,0
104,Hash_SHA256(i),1009,0
104,Hash_SHA256(i),100003,0
104,Hash_SHA256(i),1000003,0
105,Sequential,1009,0
105,Sequential,100003,0
105,Sequential,1000003,0
105,Polynomial,1009,0
105,Polynomial,100003,0
105,Polynomial,1000003,0
105,Exponential,1009,0
105,Exponential,100003,0
105,Exponential,1000003,0
105,Hash_SHA256(i),1009,0
105,Hash_SHA256(i),100003,0
105,Hash_SHA256(i),1000003,0
106,Sequential,1009,0
106,Sequential,100003,0
106,Sequential,1000003,0
106,Polynomial,1009,0
106,Polynomial,100003,0
106,Polynomial,1000003,0
106,Exponential,1009,0
106,Exponential,100003,0
106,Exponential,1000003,0
106,Hash_SHA256(i),1009,0
106,Hash_SHA256(i),100003,0
106,Hash_SHA256(i),1000003,0
107,Sequential,1009,0
107,Sequential,100003,0
107,Sequential,1000003,0
107,Polynomial,1009,0
107,Polynomial,100003,0
107,Polynomial,1000003,0
107,Exponential,1009,0
107,Exponential,100003,0
107,Exponential,1000003,0
107,Hash_SHA256(i),1009,0
107,Hash_SHA256(i),100003,0
107,Hash_SHA256(i),1000003,0
108,Sequential,1009,0
108,Sequential,100003,0
108,Sequential,1000003,0
108,Polynomial,1009,0
108,Polynomial,100003,0
108,Polynomial,1000003,0
108,Exponential,1009,0
108,Exponential,100003,0
108,Exponential,1000003,0
108,Hash_SHA256(i),1009,0
108,Hash_SHA256(i),100003,0
108,Hash_SHA256(i),1000003,0
109,Sequential,1009,0
109,Sequential,100003,0
109,Sequential,1000003,0
109,Polynomial,1009,0
109,Polynomial,100003,0
109,Polynomial,1000003,0
109,Exponential,1009,0
109,Exponential,100003,0
109,Exponential,1000003,0
109,Hash_SHA256(i),1009,0
109,Hash_SHA256(i),100003,0
109,Hash_SHA256(i),1000003,0
110,Sequential,1009,0
110,Sequential,100003,0
110,Sequential,1000003,0
110,Polynomial,1009,0
110,Polynomial,100003,0
110,Polynomial,1000003,0
110,Exponential,1009,0
110,Exponential,100003,0
110,Exponential,1000003,0
110,Hash_SHA256(i),1009,0
110,Hash_SHA256(i),100003,0
110,Hash_SHA256(i),1000003,0
111,Sequential,1009,0
111,Sequential,100003,0
111,Sequential,1000003,0
111,Polynomial,1009,0
111,Polynomial,100003,0
111,Polynomial,1000003,0
111,Exponential,1009,0
111,Exponential,100003,0
111,Exponential,1000003,0
111,Hash_SHA256(i),1009,0
111,Hash_SHA256(i),100003,0
111,Hash_SHA256(i),1000003,0
112,Sequential,1009,0
112,Sequential,100003,0
112,Sequential,1000003,0
112,Polynomial,1009,0
112,Polynomial,100003,0
112,Polynomial,1000003,0
112,Exponential,1009,0
112,Exponential,100003,0
112,Exponential,1000003,0
112,Hash_SHA256(i),1009,0
112,Hash_SHA256(i),100003,0
112,Hash_SHA256(i),1000003,0
113,Sequential,1009,0
113,Sequential,100003,0
113,Sequential,1000003,0
113,Polynomial,1009,0
113,Polynomial,100003,0
113,Polynomial,1000003,0
113,Exponential,1009,0
113,Exponential,100003,0
113,Exponential,1000003,0
113,Hash_SHA256(i),1009,0
113,Hash_SHA256(i),100003,0
113,Hash_SHA256(i),1000003,0
114,Sequential,1009,0
114,Sequential,100003,0
114,Sequential,1000003,0
114,Polynomial,1009,0
114,Polynomial,100003,0
114,Polynomial,1000003,0
114,Exponential,1009,0
114,Exponential,100003,0
114,Exponential,1000003,0
114,Hash_SHA256(i),1009,0
114,Hash_SHA256(i),100003,0
114,Hash_SHA256(i),1000003,0
115,Sequential,1009,0
115,Sequential,100003,0
115,Sequential,1000003,0
115,Polynomial,1009,0
115,Polynomial,100003,0
115,Polynomial,1000003,0
115,Exponential,1009,0
115,Exponential,100003,0
115,Exponential,1000003,0
115,Hash_SHA256(i),1009,0
115,Hash_SHA256(i),100003,0
115,Hash_SHA256(i),1000003,0
116,Sequential,1009,0
116,Sequential,100003,0
116,Sequential,1000003,0
116,Polynomial,1009,0
116,Polynomial,100003,0
116,Polynomial,1000003,0
116,Exponential,1009,0
116,Exponential,100003,0
116,Exponential,1000003,0
116,Hash_SHA256(i),1009,0
116,Hash_SHA256(i),100003,0
116,Hash_SHA256(i),1000003,0
117,Sequential,1009,0
117,Sequential,100003,0
117,Sequential,1000003,0
117,Polynomial,1009,0
117,Polynomial,100003,0
117,Polynomial,1000003,0
117,Exponential,1009,0
117,Exponential,100003,0
117,Exponential,1000003,0
117,Hash_SHA256(i),1009,0
117,Hash_SHA256(i),100003,0
117,Hash_SHA256(i),1000003,0
118,Sequential,1009,0
118,Sequential,100003,0
118,Sequential,1000003,0
118,Polynomial,1009,0
118,Polynomial,100003,0
118,Polynomial,1000003,0
118,Exponential,1009,0
118,Exponential,100003,0
118,Exponential,1000003,0
118,Hash_SHA256(i),1009,0
118,Hash_SHA256(i),100003,0
118,Hash_SHA256(i),1000003,0
119,Sequential,1009,0
119,Sequential,100003,0
119,Sequential,1000003,0
119,Polynomial,1009,0
119,Polynomial,100003,0
119,Polynomial,1000003,0
119,Exponential,1009,0
119,Exponential,100003,0
119,Exponential,1000003,0
119,Hash_SHA256(i),1009,0
119,Hash_SHA256(i),100003,0
119,Hash_SHA256(i),1000003,0
120,Sequential,1009,0
120,Sequential,100003,0
120,Sequential,1000003,0
120,Polynomial,1009,0
120,Polynomial,100003,0
120,Polynomial,1000003,0
120,Exponential,1009,0
120,Exponential,100003,0
120,Exponential,1000003,0
120,Hash_SHA256(i),1009,0
120,Hash_SHA256(i),100003,0
120,Hash_SHA256(i),1000003,0
121,Sequential,1009,0
121,Sequential,100003,0
121,Sequential,1000003,0
121,Polynomial,1009,0
121,Polynomial,100003,0
121,Polynomial,1000003,0
121,Exponential,1009,0
121,Exponential,100003,0
121,Exponential,1000003,0
121,Hash_SHA256(i),1009,0
121,Hash_SHA256(i),100003,0
121,Hash_SHA256(i),1000003,0
122,Sequential,1009,0
122,Sequential,100003,0
122,Sequential,1000003,0
122,Polynomial,1009,0
122,Polynomial,100003,0
122,Polynomial,1000003,0
122,Exponential,1009,0
122,Exponential,100003,0
122,Exponential,1000003,0
122,Hash_SHA256(i),1009,0
122,Hash_SHA256(i),100003,0
122,Hash_SHA256(i),1000003,0
123,Sequential,1009,0
123,Sequential,100003,0
123,Sequential,1000003,0
123,Polynomial,1009,0
123,Polynomial,100003,0
123,Polynomial,1000003,0
123,Exponential,1009,0
123,Exponential,100003,0
123,Exponential,1000003,0
123,Hash_SHA256(i),1009,0
123,Hash_SHA256(i),100003,0
123,Hash_SHA256(i),1000003,0
124,Sequential,1009,0
124,Sequential,100003,0
124,Sequential,1000003,0
124,Polynomial,1009,0
124,Polynomial,100003,0
124,Polynomial,1000003,0
124,Exponential,1009,0
124,Exponential,100003,0
124,Exponential,1000003,0
124,Hash_SHA256(i),1009,0
124,Hash_SHA256(i),100003,0
124,Hash_SHA256(i),1000003,0
125,Sequential,1009,0
125,Sequential,100003,0
125,Sequential,1000003,0
125,Polynomial,1009,0
125,Polynomial,100003,0
125,Polynomial,1000003,0
125,Exponential,1009,0
125,Exponential,100003,0
125,Exponential,1000003,0
125,Hash_SHA256(i),1009,0
125,Hash_SHA256(i),100003,0
125,Hash_SHA256(i),1000003,0
126,Sequential,1009,0
126,Sequential,100003,0
126,Sequential,1000003,0
126,Polynomial,1009,0
126,Polynomial,100003,0
126,Polynomial,1000003,0
126,Exponential,1009,0
126,Exponential,100003,0
126,Exponential,1000003,0
126,Hash_SHA256(i),1009,0
126,Hash_SHA256(i),100003,0
126,Hash_SHA256(i),1000003,0
127,Sequential,1009,0
127,Sequential,100003,0
127,Sequential,1000003,0
127,Polynomial,1009,0
127,Polynomial,100003,0
127,Polynomial,1000003,0
127,Exponential,1009,0
127,Exponential,100003,0
127,Exponential,1000003,0
127,Hash_SHA256(i),1009,0
127,Hash_SHA256(i),100003,0
127,Hash_SHA256(i),1000003,0
128,Sequential,1009,0
128,Sequential,100003,0
128,Sequential,1000003,0
128,Polynomial,1009,0
128,Polynomial,100003,0
128,Polynomial,1000003,0
128,Exponential,1009,0
128,Exponential,100003,0
128,Exponential,1000003,0
128,Hash_SHA256(i),1009,0
128,Hash_SHA256(i),100003,0
128,Hash_SHA256(i),1000003,0
129,Sequential,1009,0
129,Sequential,100003,0
129,Sequential,1000003,0
129,Polynomial,1009,0
129,Polynomial,100003,0
129,Polynomial,1000003,0
129,Exponential,1009,0
129,Exponential,100003,0
129,Exponential,1000003,0
129,Hash_SHA256(i),1009,0
129,Hash_SHA256(i),100003,0
129,Hash_SHA256(i),1000003,0
130,Sequential,1009,0
130,Sequential,100003,0
130,Sequential,1000003,0
130,Polynomial,1009,0
130,Polynomial,100003,0
130,Polynomial,1000003,0
130,Exponential,1009,0
130,Exponential,100003,0
130,Exponential,1000003,0
130,Hash_SHA256(i),1009,0
130,Hash_SHA256(i),100003,0
130,Hash_SHA256(i),1000003,0
131,Sequential,1009,0
131,Sequential,100003,0
131,Sequential,1000003,0
131,Polynomial,1009,0
131,Polynomial,100003,0
131,Polynomial,1000003,0
131,Exponential,1009,0
131,Exponential,100003,0
131,Exponential,1000003,0
131,Hash_SHA256(i),1009,0
131,Hash_SHA256(i),100003,0
131,Hash_SHA256(i),1000003,0
132,Sequential,1009,0
132,Sequential,100003,0
132,Sequential,1000003,0
132,Polynomial,1009,0
132,Polynomial,100003,0
132,Polynomial,1000003,0
132,Exponential,1009,0
132,Exponential,100003,0
132,Exponential,1000003,0
132,Hash_SHA256(i),1009,0
132,Hash_SHA256(i),100003,0
132,Hash_SHA256(i),1000003,0
133,Sequential,1009,0
133,Sequential,100003,0
133,Sequential,1000003,0
133,Polynomial,1009,0
133,Polynomial,100003,0
133,Polynomial,1000003,0
133,Exponential,1009,0
133,Exponential,100003,0
133,Exponential,1000003,0
133,Hash_SHA256(i),1009,0
133,Hash_SHA256(i),100003,0
133,Hash_SHA256(i),1000003,0
134,Sequential,1009,0
134,Sequential,100003,0
134,Sequential,1000003,0
134,Polynomial,1009,0
134,Polynomial,100003,0
134,Polynomial,1000003,0
134,Exponential,1009,0
134,Exponential,100003,0
134,Exponential,1000003,0
134,Hash_SHA256(i),1009,0
134,Hash_SHA256(i),100003,0
134,Hash_SHA256(i),1000003,0
135,Sequential,1009,0
135,Sequential,100003,0
135,Sequential,1000003,0
135,Polynomial,1009,0
135,Polynomial,100003,0
135,Polynomial,1000003,0
135,Exponential,1009,0
135,Exponential,100003,0
135,Exponential,1000003,0
135,Hash_SHA256(i),1009,0
135,Hash_SHA256(i),100003,0
135,Hash_SHA256(i),1000003,0
136,Sequential,1009,0
136,Sequential,100003,0
136,Sequential,1000003,0
136,Polynomial,1009,0
136,Polynomial,100003,0
136,Polynomial,1000003,0
136,Exponential,1009,0
136,Exponential,100003,0
136,Exponential,1000003,0
136,Hash_SHA256(i),1009,0
136,Hash_SHA256(i),100003,0
136,Hash_SHA256(i),1000003,0
137,Sequential,1009,0
137,Sequential,100003,0
137,Sequential,1000003,0
137,Polynomial,1009,0
137,Polynomial,100003,0
137,Polynomial,1000003,0
137,Exponential,1009,0
137,Exponential,100003,0
137,Exponential,1000003,0
137,Hash_SHA256(i),1009,0
137,Hash_SHA256(i),100003,0
137,Hash_SHA256(i),1000003,0
138,Sequential,1009,0
138,Sequential,100003,0
138,Sequential,1000003,0
138,Polynomial,1009,0
138,Polynomial,100003,0
138,Polynomial,1000003,0
138,Exponential,1009,0
138,Exponential,100003,0
138,Exponential,1000003,0
138,Hash_SHA256(i),1009,0
138,Hash_SHA256(i),100003,0
138,Hash_SHA256(i),1000003,0
139,Sequential,1009,0
139,Sequential,100003,0
139,Sequential,1000003,0
139,Polynomial,1009,0
139,Polynomial,100003,0
139,Polynomial,1000003,0
139,Exponential,1009,0
139,Exponential,100003,0
139,Exponential,1000003,0
139,Hash_SHA256(i),1009,0
139,Hash_SHA256(i),100003,0
139,Hash_SHA256(i),1000003,0
140,Sequential,1009,0
140,Sequential,100003,0
140,Sequential,1000003,0
140,Polynomial,1009,0
140,Polynomial,100003,0
140,Polynomial,1000003,0
140,Exponential,1009,0
140,Exponential,100003,0
140,Exponential,1000003,0
140,Hash_SHA256(i),1009,0
140,Hash_SHA256(i),100003,0
140,Hash_SHA256(i),1000003,0
141,Sequential,1009,0
141,Sequential,100003,0
141,Sequential,1000003,0
141,Polynomial,1009,0
141,Polynomial,100003,0
141,Polynomial,1000003,0
141,Exponential,1009,0
141,Exponential,100003,0
141,Exponential,1000003,0
141,Hash_SHA256(i),1009,0
141,Hash_SHA256(i),100003,0
141,Hash_SHA256(i),1000003,0
142,Sequential,1009,0
142,Sequential,100003,0
142,Sequential,1000003,0
142,Polynomial,1009,0
142,Polynomial,100003,0
142,Polynomial,1000003,0
142,Exponential,1009,0
142,Exponential,100003,0
142,Exponential,1000003,0
142,Hash_SHA256(i),1009,0
142,Hash_SHA256(i),100003,0
142,Hash_SHA256(i),1000003,0
143,Sequential,1009,0
143,Sequential,100003,0
143,Sequential,1000003,0
143,Polynomial,1009,0
143,Polynomial,100003,0
143,Polynomial,1000003,0
143,Exponential,1009,0
143,Exponential,100003,0
143,Exponential,1000003,0
143,Hash_SHA256(i),1009,0
143,Hash_SHA256(i),100003,0
143,Hash_SHA256(i),1000003,0
144,Sequential,1009,0
144,Sequential,100003,0
144,Sequential,1000003,0
144,Polynomial,1009,0
144,Polynomial,100003,0
144,Polynomial,1000003,0
144,Exponential,1009,0
144,Exponential,100003,0
144,Exponential,1000003,0
144,Hash_SHA256(i),1009,0
144,Hash_SHA256(i),100003,0
144,Hash_SHA256(i),1000003,0
145,Sequential,1009,0
145,Sequential,100003,0
145,Sequential,1000003,0
145,Polynomial,1009,0
145,Polynomial,100003,0
145,Polynomial,1000003,0
145,Exponential,1009,0
145,Exponential,100003,0
145,Exponential,1000003,0
145,Hash_SHA256(i),1009,0
145,Hash_SHA256(i),100003,0
145,Hash_SHA256(i),1000003,0
146,Sequential,1009,0
146,Sequential,100003,0
146,Sequential,1000003,0
146,Polynomial,1009,0
146,Polynomial,100003,0
146,Polynomial,1000003,0
146,Exponential,1009,0
146,Exponential,100003,0
146,Exponential,1000003,0
146,Hash_SHA256(i),1009,0
146,Hash_SHA256(i),100003,0
146,Hash_SHA256(i),1000003,0
147,Sequential,1009,0
147,Sequential,100003,0
147,Sequential,1000003,0
147,Polynomial,1009,0
147,Polynomial,100003,0
147,Polynomial,1000003,0
147,Exponential,1009,0
147,Exponential,100003,0
147,Exponential,1000003,0
147,Hash_SHA256(i),1009,0
147,Hash_SHA256(i),100003,0
147,Hash_SHA256(i),1000003,0
148,Sequential,1009,0
148,Sequential,100003,0
148,Sequential,1000003,0
148,Polynomial,1009,0
148,Polynomial,100003,0
148,Polynomial,1000003,0
148,Exponential,1009,0
148,Exponential,100003,0
148,Exponential,1000003,0
148,Hash_SHA256(i),1009,0
148,Hash_SHA256(i),100003,0
148,Hash_SHA256(i),1000003,0
149,Sequential,1009,0
149,Sequential,100003,0
149,Sequential,1000003,0
149,Polynomial,1009,0
149,Polynomial,100003,0
149,Polynomial,1000003,0
149,Exponential,1009,0
149,Exponential,100003,0
149,Exponential,1000003,0
149,Hash_SHA256(i),1009,0
149,Hash_SHA256(i),100003,0
149,Hash_SHA256(i),1000003,0
150,Sequential,1009,0
150,Sequential,100003,0
150,Sequential,1000003,0
150,Polynomial,1009,0
150,Polynomial,100003,0
150,Polynomial,1000003,0
150,Exponential,1009,0
150,Exponential,100003,0
150,Exponential,1000003,0
150,Hash_SHA256(i),1009,0
150,Hash_SHA256(i),100003,0
150,Hash_SHA256(i),1000003,0
151,Sequential,1009,0
151,Sequential,100003,0
151,Sequential,1000003,0
151,Polynomial,1009,0
151,Polynomial,100003,0
151,Polynomial,1000003,0
151,Exponential,1009,0
151,Exponential,100003,0
151,Exponential,1000003,0
151,Hash_SHA256(i),1009,0
151,Hash_SHA256(i),100003,0
151,Hash_SHA256(i),1000003,0
152,Sequential,1009,0
152,Sequential,100003,0
152,Sequential,1000003,0
152,Polynomial,1009,0
152,Polynomial,100003,0
152,Polynomial,1000003,0
152,Exponential,1009,0
152,Exponential,100003,0
152,Exponential,1000003,0
152,Hash_SHA256(i),1009,0
152,Hash_SHA256(i),100003,0
152,Hash_SHA256(i),1000003,0
153,Sequential,1009,0
153,Sequential,100003,0
153,Sequential,1000003,0
153,Polynomial,1009,0
153,Polynomial,100003,0
153,Polynomial,1000003,0
153,Exponential,1009,0
153,Exponential,100003,0
153,Exponential,1000003,0
153,Hash_SHA256(i),1009,0
153,Hash_SHA256(i),100003,0
153,Hash_SHA256(i),1000003,0
154,Sequential,1009,0
154,Sequential,100003,0
154,Sequential,1000003,0
154,Polynomial,1009,0
154,Polynomial,100003,0
154,Polynomial,1000003,0
154,Exponential,1009,0
154,Exponential,100003,0
154,Exponential,1000003,0
154,Hash_SHA256(i),1009,0
154,Hash_SHA256(i),100003,0
154,Hash_SHA256(i),1000003,0
155,Sequential,1009,0
155,Sequential,100003,0
155,Sequential,1000003,0
155,Polynomial,1009,0
155,Polynomial,100003,0
155,Polynomial,1000003,0
155,Exponential,1009,0
155,Exponential,100003,0
155,Exponential,1000003,0
